id	name	colorfulness	minEnergy	alpha	lightning	globalActivity	nbWhiteFrames	nbSceneCuts	cutLength	flatness_env	wtf_max2stdratio_1	wtf_max2stdratio_2	wtf_max2stdratio_3	wtf_max2stdratio_4	wtf_max2stdratio_5	wtf_max2stdratio_6	wtf_max2stdratio_7	wtf_max2stdratio_8	wtf_max2stdratio_9	wtf_max2stdratio_10	wtf_max2stdratio_11	wtf_max2stdratio_12	medianLightness	slope
4466	ACCEDE04466.mp4	33.717587	0.748226	30	0.151179	0.311211	0	0	0	0	5.27E+00	5.04E+00	4.68E+00	4.24E+00	4.03E+00	3.68E+00	3.02E+00	2.29E+00	1.67E+00	1.44E+00	1.41E+00	1.32E+15	0.2	1.459252
4467	ACCEDE04467.mp4	40.747032	0.939627	39	0.781655	0.068496	0	1	122	0	5.10E+00	5.02E+00	4.82E+00	4.50E+00	4.01E+00	3.50E+00	2.89E+00	2.21E+00	1.66E+00	1.43E+00	1.41E+00	1.58E+15	0.305882	1.287621
4468	ACCEDE04468.mp4	38.135555	0.830513	24	0.994511	0.428257	0	0	0	0	5.20E+00	5.14E+00	4.95E+00	4.45E+00	4.10E+00	3.61E+00	2.90E+00	2.08E+00	1.57E+00	1.42E+00	1.41E+00	2.10E+15	0.254902	1.439424
4469	ACCEDE04469.mp4	19.737558	1.111259	89	1.019053	0.257427	0	1	179	0	5.07E+00	4.83E+00	4.60E+00	4.28E+00	3.75E+00	3.30E+00	2.88E+00	2.20E+00	1.60E+00	1.42E+00	1.41E+00	1.73E+15	0.643137	1.375995
4470	ACCEDE04470.mp4	19.020044	1.086395	32	1.666634	0.217293	0	2	59.5	0	5.09E+00	4.94E+00	4.75E+00	4.39E+00	3.87E+00	3.41E+00	2.92E+00	2.23E+00	1.65E+00	1.43E+00	1.41E+00	1.95E+15	0.031373	1.441782
4471	ACCEDE04471.mp4	20.193518	1.01236	333	0.500941	0.055833	0	0	0	0	5.13E+00	4.98E+00	4.88E+00	4.64E+00	4.17E+00	3.58E+00	3.01E+00	2.17E+00	1.62E+00	1.43E+00	1.41E+00	1.42E+15	0.094118	1.446649
4472	ACCEDE04472.mp4	19.666845	1.359032	117	0.712964	0.259241	0	1	149	0	5.22E+00	4.92E+00	4.57E+00	4.22E+00	3.78E+00	3.36E+00	2.92E+00	2.30E+00	1.68E+00	1.43E+00	1.41E+00	1.83E+15	0.235294	1.444028
4473	ACCEDE04473.mp4	9.827554	1.078757	39	0.450822	0.261535	0	0	0	0	5.27E+00	4.94E+00	4.57E+00	4.31E+00	3.93E+00	3.49E+00	3.03E+00	2.40E+00	1.71E+00	1.44E+00	1.41E+00	1.01E+15	0.011765	1.402149
4474	ACCEDE04474.mp4	13.797562	1.5739	39	0.603838	0.00219	0	0	0	0	4.81E+00	4.63E+00	4.44E+00	4.17E+00	3.75E+00	3.45E+00	3.00E+00	2.31E+00	1.66E+00	1.43E+00	1.41E+00	1.19E+15	0.011765	1.414198
4475	ACCEDE04475.mp4	7.754664	1.504759	33	0.624767	0.24369	0	1	175	0	5.20E+00	5.00E+00	4.70E+00	4.34E+00	3.85E+00	3.44E+00	3.01E+00	2.36E+00	1.67E+00	1.43E+00	1.41E+00	1.19E+15	0.094118	1.470359
4476	ACCEDE04476.mp4	11.906747	1.387967	39	0.098956	0.348032	0	0	0	0	4.76E+00	4.53E+00	4.28E+00	4.04E+00	3.82E+00	3.48E+00	2.89E+00	2.25E+00	1.61E+00	1.42E+00	1.41E+00	1.46E+15	0.039216	1.371124
4477	ACCEDE04477.mp4	33.520638	0.690564	30	0.111048	0.113519	0	0	0	0	5.23E+00	5.04E+00	4.67E+00	4.19E+00	3.91E+00	3.64E+00	3.07E+00	2.30E+00	1.66E+00	1.43E+00	1.41E+00	1.07E+15	0.2	1.382663
4478	ACCEDE04478.mp4	10.38856	1.523925	39	0	0.130143	0	0	0	0	5.02E+00	4.73E+00	4.46E+00	4.21E+00	3.89E+00	3.43E+00	3.00E+00	2.38E+00	1.70E+00	1.44E+00	1.41E+00	1.21E+15	0.078431	1.272266
4479	ACCEDE04479.mp4	62.120502	1.041146	216	0.299511	0.230286	0	3	52	0	5.43E+00	5.23E+00	4.90E+00	4.40E+00	3.90E+00	3.38E+00	2.92E+00	2.31E+00	1.70E+00	1.43E+00	1.41E+00	1.92E+15	0.909804	1.317123
4480	ACCEDE04480.mp4	35.843468	0.849014	232	0.430822	0.18958	0	2	84.5	0	5.62E+00	5.36E+00	5.01E+00	4.45E+00	3.86E+00	3.37E+00	2.91E+00	2.25E+00	1.64E+00	1.43E+00	1.41E+00	1.28E+15	0.094118	1.466197
4481	ACCEDE04481.mp4	25.210329	1.005831	310	0.158268	0.209304	0	0	0	0	5.31E+00	5.12E+00	4.80E+00	4.34E+00	3.80E+00	3.44E+00	2.97E+00	2.21E+00	1.61E+00	1.42E+00	1.41E+00	1.33E+15	0.188235	1.353308
4482	ACCEDE04482.mp4	55.15704	1.278791	37	0.20215	0.759459	0	0	0	0	5.35E+00	5.22E+00	4.94E+00	4.42E+00	3.93E+00	3.55E+00	2.93E+00	2.20E+00	1.63E+00	1.44E+00	1.41E+00	1.39E+15	0.678431	1.376796
4483	ACCEDE04483.mp4	21.718153	0.995499	308	0.398849	0.221836	0	1	148	0.034235	5.13E+00	5.04E+00	4.80E+00	4.39E+00	3.95E+00	3.50E+00	2.95E+00	2.26E+00	1.65E+00	1.43E+00	1.41E+00	1.72E+15	0.121569	1.360255
4484	ACCEDE04484.mp4	52.898182	0.965965	210	1.22438	0.12036	0	0	0	0	5.52E+00	5.35E+00	5.09E+00	4.51E+00	3.87E+00	3.43E+00	2.93E+00	2.26E+00	1.66E+00	1.42E+00	1.41E+00	1.60E+15	0.023529	1.309073
4485	ACCEDE04485.mp4	59.921917	0.890685	205	1.076303	0.172601	0	0	0	0	4.99E+00	4.80E+00	4.64E+00	4.30E+00	3.88E+00	3.44E+00	2.96E+00	2.33E+00	1.68E+00	1.43E+00	1.41E+00	2.16E+15	0.25098	1.370327
4486	ACCEDE04486.mp4	22.992243	1.126729	26	1.534951	0.317816	0	2	77	0	5.13E+00	4.84E+00	4.56E+00	4.20E+00	3.80E+00	3.43E+00	2.91E+00	2.26E+00	1.68E+00	1.44E+00	1.41E+00	1.36E+15	0.047059	1.433962
4487	ACCEDE04487.mp4	32.918091	0.645934	39	0.000088	0.347049	0	0	0	0	6.10E+00	5.33E+00	4.76E+00	4.23E+00	3.70E+00	3.25E+00	2.83E+00	2.42E+00	1.81E+00	1.46E+00	1.41E+00	1.41E+15	0.211765	1.314046
4488	ACCEDE04488.mp4	52.769684	0.875013	43	0.318018	0.365112	0	0	0	0	4.80E+00	4.52E+00	4.28E+00	4.02E+00	3.83E+00	3.54E+00	2.89E+00	2.18E+00	1.57E+00	1.42E+00	1.41E+00	1.10E+15	0.478431	1.360402
4489	ACCEDE04489.mp4	37.69804	0.776283	213	1.936524	0.03418	0	0	0	0	5.48E+00	5.31E+00	5.06E+00	4.61E+00	4.08E+00	3.37E+00	2.85E+00	2.35E+00	1.74E+00	1.43E+00	1.41E+00	2.48E+15	0.109804	1.364541
4490	ACCEDE04490.mp4	44.502819	0.839777	227	0.483699	0.235754	0	0	0	0	5.89E+00	5.12E+00	4.80E+00	4.48E+00	3.92E+00	3.29E+00	2.78E+00	2.32E+00	1.69E+00	1.43E+00	1.41E+00	2.11E+15	0.25098	1.519041
4491	ACCEDE04491.mp4	51.000935	0.719946	222	1.041538	0.147972	0	1	70	0	5.06E+00	4.64E+00	4.42E+00	4.14E+00	3.82E+00	3.44E+00	2.94E+00	2.25E+00	1.69E+00	1.44E+00	1.41E+00	1.72E+15	0.192157	1.351767
4492	ACCEDE04492.mp4	32.271519	1.019189	326	1.843325	0.209781	0	2	72	0.025104	4.82E+00	4.46E+00	4.16E+00	3.92E+00	3.68E+00	3.38E+00	2.99E+00	2.20E+00	1.65E+00	1.43E+00	1.41E+00	1.20E+15	0.015686	1.363584
4493	ACCEDE04493.mp4	21.895884	1.218358	225	0.645587	0.149376	0	1	115	0	4.82E+00	4.49E+00	4.21E+00	3.94E+00	3.67E+00	3.40E+00	2.99E+00	2.22E+00	1.64E+00	1.43E+00	1.41E+00	9.69E+14	0.047059	1.525329
4494	ACCEDE04494.mp4	33.649109	0.790174	9	0.463248	0.552328	0	3	52.333332	0.031272	4.73E+00	4.58E+00	4.24E+00	3.94E+00	3.67E+00	3.37E+00	2.92E+00	2.18E+00	1.62E+00	1.42E+00	1.41E+00	9.93E+14	0.827451	1.373223
4495	ACCEDE04495.mp4	14.403398	1.544273	208	1.179728	0.321455	0	4	40	0	4.93E+00	4.64E+00	4.31E+00	3.96E+00	3.68E+00	3.38E+00	3.00E+00	2.19E+00	1.64E+00	1.43E+00	1.41E+00	1.06E+15	0.035294	1.33877
4496	ACCEDE04496.mp4	13.864831	0.855515	203	0.204317	0.461806	0	2	84	0.241543	5.03E+00	4.48E+00	4.12E+00	3.74E+00	3.46E+00	3.25E+00	2.90E+00	2.22E+00	1.68E+00	1.43E+00	1.41E+00	8.54E+14	0.756863	1.334568
4497	ACCEDE04497.mp4	21.974365	1.371407	27	0.934631	0.256643	0	3	37	0.022648	4.60E+00	4.42E+00	4.20E+00	3.97E+00	3.74E+00	3.52E+00	2.98E+00	2.20E+00	1.59E+00	1.42E+00	1.41E+00	1.02E+15	0.023529	1.414977
4498	ACCEDE04498.mp4	10.565452	1.632925	38	0.845342	0.180894	0	1	132	0.067167	4.92E+00	4.73E+00	4.41E+00	4.03E+00	3.74E+00	3.39E+00	2.88E+00	2.13E+00	1.55E+00	1.41E+00	1.41E+00	8.57E+14	0.027451	1.35513
4499	ACCEDE04499.mp4	36.004486	0.503905	34	0.155702	0.036413	0	1	146	0	5.31E+00	5.17E+00	4.89E+00	4.48E+00	4.04E+00	3.52E+00	2.92E+00	2.14E+00	1.60E+00	1.43E+00	1.41E+00	3.74E+15	0.203922	1.34746
4500	ACCEDE04500.mp4	33.51437	1.061747	40	0.147004	0.381567	0	7	27.714285	0	6.32E+00	5.95E+00	5.49E+00	4.82E+00	4.24E+00	3.77E+00	3.16E+00	2.40E+00	1.77E+00	1.47E+00	1.41E+00	2.34E+15	0.266667	1.441147
4501	ACCEDE04501.mp4	32.054333	1.556794	58	0.470279	0.076684	0	1	66	0	5.49E+00	5.47E+00	5.20E+00	4.70E+00	4.20E+00	3.74E+00	3.06E+00	2.26E+00	1.64E+00	1.43E+00	1.41E+00	7.16E+15	0.419608	1.392476
4502	ACCEDE04502.mp4	37.579342	0.942557	31	0.056047	0.035616	0	1	113	0	5.42E+00	5.36E+00	5.15E+00	4.59E+00	4.28E+00	3.73E+00	3.01E+00	2.17E+00	1.66E+00	1.44E+00	1.41E+00	3.11E+15	0.301961	1.379564
4503	ACCEDE04503.mp4	38.218212	0.991093	15	0.481977	0.019007	0	0	0	0	5.10E+00	5.06E+00	4.93E+00	4.54E+00	4.13E+00	3.63E+00	2.99E+00	2.20E+00	1.61E+00	1.43E+00	1.41E+00	4.47E+15	0.32549	1.426916
4504	ACCEDE04504.mp4	29.287664	1.132981	35	1.203943	0.160497	0	2	84.5	0	5.45E+00	5.29E+00	5.03E+00	4.57E+00	4.19E+00	3.65E+00	3.05E+00	2.36E+00	1.71E+00	1.44E+00	1.41E+00	1.37E+15	0.176471	1.365061
4505	ACCEDE04505.mp4	42.424828	1.309473	45	1.171736	0.064643	0	2	75	0	5.52E+00	5.44E+00	5.14E+00	4.62E+00	4.20E+00	3.68E+00	3.03E+00	2.33E+00	1.69E+00	1.43E+00	1.41E+00	1.61E+15	0.305882	1.51189
4506	ACCEDE04506.mp4	41.654423	1.251121	40	0.389028	0.000288	0	0	0	0	5.32E+00	5.18E+00	4.95E+00	4.57E+00	4.13E+00	3.55E+00	2.99E+00	2.33E+00	1.72E+00	1.44E+00	1.41E+00	3.60E+15	0.258824	1.40178
4507	ACCEDE04507.mp4	41.60445	1.263645	40	0.529057	0.049307	0	1	85	0	4.78E+00	4.78E+00	4.66E+00	4.33E+00	3.95E+00	3.44E+00	2.91E+00	2.28E+00	1.72E+00	1.45E+00	1.41E+00	5.55E+15	0.270588	1.403338
4508	ACCEDE04508.mp4	38.96352	0.962088	32	0.685127	0.118497	0	3	62	0	4.93E+00	4.89E+00	4.69E+00	4.39E+00	4.05E+00	3.48E+00	2.88E+00	2.24E+00	1.72E+00	1.45E+00	1.41E+00	5.26E+15	0.290196	1.403618
4509	ACCEDE04509.mp4	25.234512	1.227943	44	0.193365	0.616072	0	7	25.142857	0	6.36E+00	5.95E+00	5.48E+00	4.79E+00	4.20E+00	3.76E+00	3.13E+00	2.38E+00	1.78E+00	1.47E+00	1.41E+00	2.33E+15	0.203922	1.376958
4510	ACCEDE04510.mp4	47.047947	1.511084	347	0.948645	0.17552	0	0	0	0	4.35E+00	4.22E+00	4.16E+00	4.04E+00	3.87E+00	3.48E+00	2.95E+00	2.31E+00	1.64E+00	1.40E+00	1.38E+00	4.79E+15	0.396078	1.322191
4511	ACCEDE04511.mp4	30.714159	1.135798	297	0.324977	0.074755	0	1	110	0	5.03E+00	4.82E+00	4.53E+00	4.16E+00	3.88E+00	3.54E+00	2.90E+00	2.21E+00	1.64E+00	1.43E+00	1.41E+00	1.18E+15	0.678431	1.385362
4512	ACCEDE04512.mp4	24.876242	1.309922	358	0.312121	0.043878	0	1	72	0	5.18E+00	5.04E+00	4.80E+00	4.39E+00	4.06E+00	3.60E+00	2.96E+00	2.20E+00	1.61E+00	1.42E+00	1.41E+00	9.58E+14	0.513726	1.388291
4513	ACCEDE04513.mp4	23.438951	1.487619	37	0.706273	0.23616	0	1	94	0.057435	5.03E+00	4.74E+00	4.32E+00	3.89E+00	3.63E+00	3.17E+00	2.40E+00	1.88E+00	1.55E+00	1.43E+00	1.41E+00	2.37E+15	0.086275	1.410422
4514	ACCEDE04514.mp4	37.991501	1.612404	83	0	0.31241	35	0	0	0	4.77E+00	4.60E+00	4.24E+00	3.97E+00	3.65E+00	3.22E+00	2.52E+00	1.89E+00	1.51E+00	1.38E+00	1.37E+00	5.80E+15	0.415686	1.386581
4515	ACCEDE04515.mp4	30.226095	1.068588	0	0.140603	0.087846	0	1	154	0	5.94E+00	5.18E+00	4.74E+00	4.26E+00	3.75E+00	3.26E+00	2.68E+00	2.15E+00	1.55E+00	1.43E+00	1.41E+00	2.96E+15	0.631373	1.363236
4516	ACCEDE04516.mp4	48.298019	1.127917	11	0.159952	0.167113	0	1	103	0	5.49E+00	5.19E+00	4.92E+00	4.52E+00	3.90E+00	3.35E+00	2.81E+00	2.21E+00	1.58E+00	1.42E+00	1.41E+00	2.25E+15	0.282353	1.340122
4517	ACCEDE04517.mp4	65.663696	1.450549	17	0.197629	0.253587	0	0	0	0	5.68E+00	5.33E+00	4.97E+00	4.49E+00	3.91E+00	3.37E+00	2.86E+00	2.22E+00	1.59E+00	1.43E+00	1.41E+00	1.96E+15	0.627451	1.395401
4518	ACCEDE04518.mp4	47.174969	0.957456	34	0.574961	0.150914	0	1	252	0	5.72E+00	5.48E+00	5.08E+00	4.58E+00	3.92E+00	3.36E+00	2.82E+00	2.19E+00	1.58E+00	1.43E+00	1.41E+00	2.09E+15	0.372549	1.357299
4519	ACCEDE04519.mp4	27.603817	1.049807	27	0.266821	0.019503	0	0	0	0	5.25E+00	4.98E+00	4.61E+00	4.26E+00	3.94E+00	3.54E+00	2.91E+00	2.22E+00	1.58E+00	1.42E+00	1.41E+00	1.29E+15	0.192157	1.378358
4520	ACCEDE04520.mp4	25.504789	1.153141	19	0.239228	0.070849	0	1	113	0.19202	5.29E+00	4.90E+00	4.54E+00	4.16E+00	3.79E+00	3.42E+00	2.89E+00	2.34E+00	1.73E+00	1.43E+00	1.41E+00	1.41E+15	0.176471	1.387833
4521	ACCEDE04521.mp4	46.998913	0.713924	19	1.240262	0.09213	0	2	66	0	5.25E+00	5.15E+00	4.83E+00	4.41E+00	4.01E+00	3.47E+00	2.83E+00	2.04E+00	1.56E+00	1.42E+00	1.41E+00	1.95E+15	0.027451	1.354015
4522	ACCEDE04522.mp4	56.810135	1.321301	183	0.480788	0.145459	0	4	43.5	0	5.21E+00	4.93E+00	4.55E+00	4.36E+00	4.10E+00	3.49E+00	2.84E+00	2.13E+00	1.63E+00	1.43E+00	1.41E+00	1.29E+15	0.309804	1.332911
4523	ACCEDE04523.mp4	54.509197	0.848076	222	3.318422	0.090481	0	2	76.5	0	5.42E+00	5.17E+00	4.78E+00	4.38E+00	3.99E+00	3.45E+00	2.86E+00	2.16E+00	1.62E+00	1.43E+00	1.41E+00	1.25E+15	0.486275	1.279506
4524	ACCEDE04524.mp4	53.895996	0.836534	222	2.837044	0.199041	0	4	48	0	5.73E+00	5.62E+00	5.18E+00	4.64E+00	4.21E+00	3.75E+00	3.05E+00	2.25E+00	1.66E+00	1.44E+00	1.41E+00	2.51E+15	0.458824	1.26118
4525	ACCEDE04525.mp4	53.461372	0.827665	23	1.102915	0.389515	0	3	73.333336	0	4.94E+00	4.97E+00	4.61E+00	4.42E+00	4.08E+00	3.41E+00	2.72E+00	2.06E+00	1.59E+00	1.43E+00	1.41E+00	4.56E+15	0.180392	1.34807
4526	ACCEDE04526.mp4	42.534321	1.346728	27	1.956737	0.458293	0	3	54	0	5.27E+00	5.07E+00	4.67E+00	4.39E+00	3.97E+00	3.49E+00	2.83E+00	2.10E+00	1.61E+00	1.42E+00	1.41E+00	1.40E+15	0.415686	1.313468
4527	ACCEDE04527.mp4	41.382614	1.408191	30	0.299741	0.212864	0	5	47	0	5.34E+00	5.04E+00	4.57E+00	4.34E+00	4.04E+00	3.53E+00	2.90E+00	2.23E+00	1.66E+00	1.44E+00	1.41E+00	2.40E+15	0.419608	1.341863
4528	ACCEDE04528.mp4	45.803036	0.927212	28	1.414158	0.101125	0	6	38.666668	0	5.34E+00	5.05E+00	4.67E+00	4.42E+00	4.09E+00	3.55E+00	2.84E+00	2.18E+00	1.63E+00	1.43E+00	1.41E+00	1.38E+15	0.32549	1.334283
4529	ACCEDE04529.mp4	32.604038	0.877925	50	0.888321	0.158153	0	2	67.5	0	5.18E+00	4.97E+00	4.53E+00	4.28E+00	3.96E+00	3.49E+00	2.83E+00	2.13E+00	1.61E+00	1.42E+00	1.41E+00	1.33E+15	0.737255	1.325501
4530	ACCEDE04530.mp4	57.233032	0.819643	8	0.876828	0.147443	0	6	49	0	5.20E+00	4.80E+00	4.47E+00	4.27E+00	3.97E+00	3.48E+00	2.88E+00	2.19E+00	1.60E+00	1.42E+00	1.41E+00	1.51E+15	0.423529	1.378059
4531	ACCEDE04531.mp4	49.84248	0.416251	16	0.867207	0.173431	0	5	46.799999	0	5.38E+00	5.26E+00	4.97E+00	4.53E+00	4.03E+00	3.49E+00	2.88E+00	2.09E+00	1.58E+00	1.42E+00	1.41E+00	1.96E+15	0.2	1.248036
4532	ACCEDE04532.mp4	43.571423	0.838568	15	0.361842	0.309298	0	0	0	0	4.95E+00	4.89E+00	4.69E+00	4.39E+00	4.15E+00	3.52E+00	2.93E+00	2.17E+00	1.65E+00	1.42E+00	1.41E+00	1.16E+15	0.721569	1.323512
4533	ACCEDE04533.mp4	26.394945	0.925428	23	0.285042	0.41995	0	3	51.333332	0	5.05E+00	4.89E+00	4.61E+00	4.26E+00	4.08E+00	3.55E+00	2.95E+00	2.22E+00	1.67E+00	1.42E+00	1.41E+00	1.34E+15	0.658824	1.279661
4534	ACCEDE04534.mp4	56.299217	0.57752	15	0.482542	0.127823	0	2	96	0	5.59E+00	5.33E+00	4.82E+00	4.21E+00	3.69E+00	3.49E+00	2.86E+00	2.15E+00	1.59E+00	1.43E+00	1.41E+00	3.29E+15	0.078431	1.309821
4535	ACCEDE04535.mp4	39.86866	0.753987	27	0.780756	0.062136	0	1	117	0	5.79E+00	5.50E+00	4.99E+00	4.57E+00	4.19E+00	3.63E+00	2.90E+00	2.18E+00	1.63E+00	1.43E+00	1.41E+00	1.22E+15	0.317647	1.30408
4536	ACCEDE04536.mp4	62.326111	1.232329	196	0.742121	0.102103	0	3	31.666666	0	5.43E+00	5.10E+00	4.64E+00	4.36E+00	4.04E+00	3.50E+00	2.84E+00	2.18E+00	1.59E+00	1.42E+00	1.41E+00	1.63E+15	0.462745	1.293991
4537	ACCEDE04537.mp4	38.019234	1.124228	213	1.144224	0.195914	0	6	37.333332	0.0857	5.36E+00	5.07E+00	4.64E+00	4.42E+00	4.07E+00	3.54E+00	2.85E+00	2.14E+00	1.61E+00	1.43E+00	1.41E+00	1.36E+15	0.137255	1.25026
4538	ACCEDE04538.mp4	29.457163	1.371359	160	0.769851	0.380799	0	8	30.125	0	5.03E+00	4.97E+00	4.67E+00	4.32E+00	4.05E+00	3.58E+00	2.90E+00	2.14E+00	1.61E+00	1.43E+00	1.41E+00	1.87E+15	0.023529	1.279267
4539	ACCEDE04539.mp4	25.031031	1.413675	35	0.08471	0.014752	0	0	0	0	5.13E+00	4.96E+00	4.70E+00	4.40E+00	3.97E+00	3.48E+00	2.84E+00	2.09E+00	1.56E+00	1.42E+00	1.41E+00	2.10E+15	0.360784	1.321691
4540	ACCEDE04540.mp4	23.654888	2.598974	35	1.723578	0.046752	0	1	118	0.035233	5.23E+00	5.10E+00	4.81E+00	4.45E+00	4.01E+00	3.49E+00	2.95E+00	2.29E+00	1.69E+00	1.44E+00	1.41E+00	1.92E+15	0.043137	1.473585
4541	ACCEDE04541.mp4	23.344162	0.857935	24	1.699577	0.021131	0	0	0	0	5.72E+00	5.17E+00	4.65E+00	4.28E+00	3.89E+00	3.49E+00	2.89E+00	2.13E+00	1.63E+00	1.43E+00	1.41E+00	1.99E+15	0.219608	1.334664
4542	ACCEDE04542.mp4	27.309326	0.631914	31	0.620156	0.003008	0	0	0	0	5.71E+00	5.05E+00	4.64E+00	4.32E+00	4.02E+00	3.59E+00	3.00E+00	2.22E+00	1.64E+00	1.42E+00	1.41E+00	2.42E+15	0.25098	1.473216
4543	ACCEDE04543.mp4	28.821684	1.125876	36	0.226394	0.001654	0	0	0	0	4.91E+00	4.84E+00	4.62E+00	4.32E+00	3.89E+00	3.43E+00	2.72E+00	2.08E+00	1.60E+00	1.43E+00	1.41E+00	1.62E+15	0.039216	1.3205
4544	ACCEDE04544.mp4	29.275309	1.012456	207	0.110335	0.014558	0	0	0	0.261186	4.83E+00	4.71E+00	4.56E+00	4.27E+00	3.84E+00	3.37E+00	2.62E+00	1.95E+00	1.56E+00	1.42E+00	1.41E+00	1.36E+15	0.164706	1.289332
4545	ACCEDE04545.mp4	29.260307	1.246812	35	0.757816	0.04549	0	1	168	0	5.07E+00	5.01E+00	4.76E+00	4.43E+00	3.91E+00	3.49E+00	3.03E+00	2.19E+00	1.62E+00	1.42E+00	1.41E+00	2.75E+15	0.380392	1.348573
4546	ACCEDE04546.mp4	31.973249	1.391496	30	0.263934	0.017319	0	0	0	0.548485	5.14E+00	5.10E+00	4.82E+00	4.53E+00	4.02E+00	3.58E+00	3.00E+00	2.14E+00	1.61E+00	1.42E+00	1.41E+00	2.95E+15	0.364706	1.445803
4547	ACCEDE04547.mp4	22.598152	1.095756	35	1.240509	0.194427	0	2	66	7.60923	5.39E+00	5.30E+00	4.91E+00	4.53E+00	4.02E+00	3.47E+00	2.65E+00	1.94E+00	1.53E+00	1.42E+00	1.41E+00	1.47E+15	0.098039	1.428845
4548	ACCEDE04548.mp4	44.572849	1.519609	30	1.138655	0.000248	0	0	0	0	5.24E+00	5.17E+00	4.95E+00	4.59E+00	4.06E+00	3.61E+00	3.02E+00	2.26E+00	1.62E+00	1.42E+00	1.41E+00	2.84E+15	0.694118	1.370948
4549	ACCEDE04549.mp4	26.502453	1.218884	28	0.955457	0.000572	0	0	0	0	5.14E+00	4.90E+00	4.61E+00	4.31E+00	4.00E+00	3.57E+00	2.98E+00	2.25E+00	1.63E+00	1.43E+00	1.41E+00	1.83E+15	0.32549	1.28449
4550	ACCEDE04550.mp4	29.702156	1.249117	42	0.598497	0.000564	0	0	0	0	5.47E+00	5.10E+00	4.73E+00	4.34E+00	3.96E+00	3.61E+00	3.09E+00	2.30E+00	1.70E+00	1.43E+00	1.41E+00	2.04E+15	0.564706	1.331941
4551	ACCEDE04551.mp4	34.834301	0.948856	30	1.017707	0.080187	0	2	72.5	0	5.18E+00	5.03E+00	4.79E+00	4.43E+00	3.98E+00	3.57E+00	2.96E+00	2.18E+00	1.63E+00	1.43E+00	1.41E+00	1.32E+15	0.384314	1.235253
4552	ACCEDE04552.mp4	41.739929	1.035618	25	0.586642	0.006743	0	0	0	0	4.96E+00	4.88E+00	4.65E+00	4.39E+00	4.05E+00	3.60E+00	2.96E+00	2.18E+00	1.64E+00	1.43E+00	1.41E+00	1.58E+15	0.52549	1.264654
4553	ACCEDE04553.mp4	38.351391	1.02762	35	1.03609	0.00519	0	1	185	0	5.03E+00	4.82E+00	4.53E+00	4.11E+00	3.79E+00	3.35E+00	2.76E+00	2.05E+00	1.49E+00	1.31E+00	1.30E+00	1.92E+15	0.447059	1.427493
4554	ACCEDE04554.mp4	12.554428	1.189218	219	0.363446	0.00001	0	1	194	0.040192	3.50E+00	3.51E+00	3.40E+00	3.11E+00	2.77E+00	2.46E+00	2.04E+00	1.47E+00	1.07E+00	9.53E-01	9.47E-01	2.31E+15	0.062745	1.25562
4555	ACCEDE04555.mp4	27.73695	0.936674	52	0.106308	0.004801	0	0	0	0	5.14E+00	4.99E+00	4.77E+00	4.23E+00	3.72E+00	3.23E+00	2.86E+00	2.41E+00	1.81E+00	1.44E+00	1.41E+00	1.79E+15	0.309804	1.407395
4556	ACCEDE04556.mp4	33.167427	1.477539	33	1.193991	0.030734	0	1	137	0	5.17E+00	5.05E+00	4.83E+00	4.51E+00	4.01E+00	3.38E+00	2.92E+00	2.39E+00	1.76E+00	1.44E+00	1.41E+00	1.30E+15	0.184314	1.292639
4557	ACCEDE04557.mp4	39.804768	1.254372	42	0.561026	0.016548	0	0	0	0.060986	5.11E+00	5.05E+00	4.83E+00	4.51E+00	4.00E+00	3.36E+00	2.88E+00	2.39E+00	1.76E+00	1.44E+00	1.41E+00	1.71E+15	0.458824	1.387763
4558	ACCEDE04558.mp4	32.991352	1.135061	25	0.712936	0.020243	0	1	166	0	5.11E+00	4.75E+00	4.49E+00	4.17E+00	3.79E+00	3.36E+00	2.89E+00	2.19E+00	1.63E+00	1.43E+00	1.41E+00	1.98E+15	0.258824	1.343371
4559	ACCEDE04559.mp4	36.104656	0.824287	35	0.691904	0.001305	0	0	0	0	4.96E+00	4.62E+00	4.35E+00	4.08E+00	3.75E+00	3.42E+00	2.97E+00	2.23E+00	1.68E+00	1.43E+00	1.41E+00	2.03E+15	0.215686	1.340681
4560	ACCEDE04560.mp4	40.603142	1.114971	33	0.482276	0.021017	0	0	0	0	5.97E+00	4.79E+00	4.38E+00	4.07E+00	3.68E+00	3.31E+00	2.86E+00	2.37E+00	1.75E+00	1.45E+00	1.41E+00	1.40E+15	0.094118	1.440151
4561	ACCEDE04561.mp4	26.851931	1.373335	33	0.130006	0.090968	0	1	85	0	5.52E+00	5.28E+00	4.83E+00	4.45E+00	3.99E+00	3.59E+00	3.06E+00	2.29E+00	1.68E+00	1.42E+00	1.41E+00	2.00E+15	0.145098	1.335386
4562	ACCEDE04562.mp4	41.655525	1.058303	30	1.040369	0.006677	0	0	0	0	4.49E+00	4.44E+00	4.33E+00	4.17E+00	3.96E+00	3.55E+00	2.93E+00	2.18E+00	1.60E+00	1.43E+00	1.41E+00	1.29E+15	0.05098	1.402045
